-0.90000000000000002220,-0.90000000000000002220
-0.78554308414459228516,-0.79264777898788452148
-0.88666242361068725586,-0.69265031814575195312
-0.78537273406982421875,-0.60082197189331054688
-0.77905166149139404297,-0.50226229429244995117
-0.67942214012145996094,-0.39007413387298583984
-0.57311284542083740234,-0.28844815492630004883
-0.48071125149726867676,-0.17616659402847290039
-0.37903639674186706543,-0.08126606047153472900
-0.30135503411293029785,-0.08147405087947845459
-0.29755085706710815430,0.02132361941039562225
-0.19386979937553405762,0.11854147911071777344
-0.09733590483665466309,0.21283140778541564941
0.00208008452318608761,0.31410160660743713379
0.10309872031211853027,0.20989392697811126709
0.20177970826625823975,0.11129371076822280884
0.29868143796920776367,0.21455177664756774902
0.39623916149139404297,0.21222934126853942871
0.39657256007194519043,0.31475386023521423340
0.49742224812507629395,0.31584814190864562988
0.59926933050155639648,0.21636280417442321777
0.70377856492996215820,0.11736667156219482422
0.80830395221710205078,0.01567997783422470093
0.80946743488311767578,-0.09115276485681533813
0.80777364969253540039,-0.19414842128753662109
0.80940741300582885742,-0.29397079348564147949
0.90947151184082031250,-0.39339548349380493164
0.90947157144546508789,-0.49339547753334045410
0.91119009256362915039,-0.59182542562484741211
0.91137212514877319336,-0.69135183095932006836
0.91277748346328735352,-0.79242074489593505859
0.91314017772674560547,-0.89258688688278198242
