0.00742450915277004242,117.46452331542968750000,16.00000000000000000000,16.00000000000000000000
-0.09444133192300796509,117.46244812011718750000,15.97192955017089843750,16.02804946899414062500
-0.23186592757701873779,117.46006011962890625000,15.94398212432861328125,16.05596160888671875000
-0.39527738094329833984,117.46052551269531250000,15.91529941558837890625,16.08445930480957031250
-0.58600759506225585938,117.46046447753906250000,15.88697242736816406250,16.11258125305175781250
-0.73995560407638549805,117.46688842773437500000,15.85773658752441406250,16.11250305175781250000
-0.89800018072128295898,117.47315216064453125000,15.82857894897460937500,16.11240386962890625000
-1.06018102169036865234,117.47948455810546875000,15.79943943023681640625,16.11228370666503906250
-1.22833657264709472656,117.48647308349609375000,15.77028083801269531250,16.11222648620605468750
-1.32238900661468505859,117.48116302490234375000,15.79791069030761718750,16.11301231384277343750
-1.37184357643127441406,117.47605895996093750000,15.82571887969970703125,16.11356544494628906250
-1.38470900058746337891,117.47576141357421875000,15.85338592529296875000,16.11438560485839843750
-1.36988008022308349609,117.47978210449218750000,15.88145160675048828125,16.11499214172363281250
-1.48681139945983886719,117.48394775390625000000,15.85277843475341796875,16.11466979980468750000
-1.61146342754364013672,117.48856353759765625000,15.82374858856201171875,16.11439895629882812500
-1.74694383144378662109,117.49320983886718750000,15.79484844207763671875,16.11419677734375000000
-1.88872122764587402344,117.49851989746093750000,15.76578426361083984375,16.11395072937011718750
-2.03528046607971191406,117.50443267822265625000,15.73670005798339843750,16.11377143859863281250
-2.18282365798950195312,117.51007080078125000000,15.73685646057128906250,16.14280509948730468750
-2.33597612380981445312,117.51515197753906250000,15.73712825775146484375,16.17192268371582031250
-2.49330759048461914062,117.51908111572265625000,15.73727226257324218750,16.20090293884277343750
-2.65513300895690917969,117.52288055419921875000,15.73752975463867187500,16.23001861572265625000
-2.82081627845764160156,117.52676391601562500000,15.73765087127685546875,16.25912857055664062500
-2.99126243591308593750,117.53073883056640625000,15.73782730102539062500,16.28822517395019531250
-3.22861146926879882812,117.53502655029296875000,15.70892810821533203125,16.31685638427734375000
-3.49178123474121093750,117.54063415527343750000,15.68030166625976562500,16.34538078308105468750
-3.77455210685729980469,117.54470062255859375000,15.65148067474365234375,16.37401199340820312500
-4.07035112380981445312,117.55034637451171875000,15.62285900115966796875,16.40270042419433593750
-4.37688112258911132812,117.55669403076171875000,15.59378147125244140625,16.43155097961425781250
-4.60463905334472656250,117.55137634277343750000,15.59371852874755859375,16.46097755432128906250
-4.83395147323608398438,117.54563140869140625000,15.59362125396728515625,16.49041938781738281250
-5.06228542327880859375,117.53900146484375000000,15.59362792968750000000,16.52001571655273437500
