-0.94999999999999995559,-0.90000000000000002220
-0.83588486909866333008,-0.79909014701843261719
-0.83891832828521728516,-0.71060764789581298828
-0.84022676944732666016,-0.61233079433441162109
-0.83708971738815307617,-0.51128190755844116211
-0.74908745288848876953,-0.41927751898765563965
-0.60583186149597167969,-0.37607944011688232422
-0.52266168594360351562,-0.37847664952278137207
-0.39723777770996093750,-0.46440204977989196777
-0.32181113958358764648,-0.49551266431808471680
-0.22076582908630371094,-0.48976004123687744141
-0.12393844127655029297,-0.47253674268722534180
-0.01369026862084865570,-0.46303597092628479004
0.09019243717193603516,-0.37001690268516540527
0.19297333061695098877,-0.45416343212127685547
0.28678417205810546875,-0.44539758563041687012
0.39514949917793273926,-0.47598683834075927734
0.45986065268516540527,-0.48596110939979553223
0.57836151123046875000,-0.45041787624359130859
0.70448756217956542969,-0.47559902071952819824
0.80607342720031738281,-0.57437390089035034180
0.80453681945800781250,-0.67043220996856689453
0.80216366052627563477,-0.77056336402893066406
0.90884637832641601562,-0.88755106925964355469
