0.00492052440327825011,117.55775375366211221717,16.00000000000000000000,16.00000000000000000000,0.00193044380750507106,0.37207062795758250040,0.00000000000000000000,0.00000000000000000000
-0.94218420982360839844,117.58853912353515625000,15.71389579772949218750,15.99831676483154296875,-0.27333208918571472168,0.25104880332946777344,-0.00000364219863513426,0.00000071773831678001
-2.24293470382690429688,117.56682586669921875000,15.41629791259765625000,15.99842166900634765625,-0.31039246916770935059,0.24430726468563079834,0.00000128346380279254,-0.00000004289426769333
-4.01523780822753906250,117.57565307617187500000,15.10903072357177734375,16.00236129760742187500,-0.34495809674263000488,0.07591416686773300171,0.00001048825652105734,0.00000851751428854186
-7.34951019287109375000,117.48085021972656250000,14.80494022369384765625,16.30822753906250000000,-0.76631277799606323242,0.05384965986013412476,0.00001167647224065149,0.00001037944639392663
-11.61661338806152343750,117.35900115966796875000,14.50139904022216796875,16.60515022277832031250,-0.81312859058380126953,-0.01196556631475687027,0.00002235959800600540,0.00000012135028271132
-16.04145050048828125000,116.81878662109375000000,14.20285892486572265625,16.89992904663085937500,-0.83921921253204345703,-0.06171685084700584412,0.00002026169750024565,-0.00000574335672354209
-20.29165077209472656250,116.02278137207031250000,13.89840602874755859375,17.19660186767578125000,-0.85197043418884277344,-0.12227017432451248169,0.00002856560240616091,-0.00001500997586845187
-24.58855819702148437500,115.24005126953125000000,13.59367275238037109375,17.49811744689941406250,-0.84365260601043701172,-0.21072132885456085205,0.00002988306732731871,-0.00002221466638729908
-25.52698135375976562500,113.99938964843750000000,13.29599285125732421875,17.80455780029296875000,-0.83699393272399902344,-0.24127238988876342773,0.00001914753556775395,-0.00001451896969228983
-29.62636756896972656250,112.00890350341796875000,12.99484920501708984375,18.10482978820800781250,-0.85711848735809326172,-0.34308096766471862793,0.00002127081461367197,-0.00001326513938693097
-33.57384490966796875000,110.18624114990234375000,12.69085597991943359375,18.40190315246582031250,-0.78965842723846435547,-0.31846103072166442871,0.00002095802301482763,-0.00001488422640250064
-37.20782852172851562500,108.73442077636718750000,12.38871002197265625000,18.69225120544433593750,-0.73048520088195800781,-0.31500926613807678223,0.00002134128044417594,-0.00001504278952779714
-40.77513122558593750000,107.07901763916015625000,12.09297084808349609375,18.96756553649902343750,-0.66358858346939086914,-0.38274282217025756836,0.00000808648837846704,-0.00003467949863988906
-44.37368774414062500000,105.20122528076171875000,11.78087139129638671875,19.26681709289550781250,-0.65089309215545654297,-0.41398248076438903809,0.00002091656278935261,-0.00004118261131225154
-47.69417572021484375000,103.13668060302734375000,11.48896789550781250000,19.56870841979980468750,-0.66288536787033081055,-0.47540244460105895996,0.00000792035825725179,-0.00001851146589615382
-50.89079284667968750000,101.00182342529296875000,11.18939208984375000000,19.89477729797363281250,-0.64366281032562255859,-0.42419570684432983398,0.00001616102053958457,-0.00002829958066286054
-53.75440216064453125000,98.44023895263671875000,10.88767433166503906250,20.20025825500488281250,-0.62902641296386718750,-0.52867615222930908203,0.00002413336005702149,-0.00002769568345684092
-56.69194793701171875000,96.10431671142578125000,10.62446308135986328125,20.47387886047363281250,-0.57457900047302246094,-0.49564537405967712402,0.00005331502325134352,-0.00001736622652970254
-59.51496124267578125000,93.36926269531250000000,10.34063911437988281250,20.77784919738769531250,-0.56256771087646484375,-0.52485442161560058594,0.00010229605686618015,-0.00004011427154182456
