0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.6593450343512674560741971,0.8541733519426422116538333,0.01
0.3245664766638383103014576,0.5897747006219693499673440,0.01
0.3245664766638383103014576,0.5897747006219693499673440,0.01
0.3245664766638383103014576,0.5897747006219693499673440,0.01
0.3245664766638383103014576,0.5897747006219693499673440,0.01
0.3245664766638383103014576,0.5897747006219693499673440,0.01
-0.3360235157124807914286180,0.9984049536280357184381273,0.01
-0.3360235157124807914286180,0.9984049536280357184381273,0.01
-0.3360235157124807914286180,0.9984049536280357184381273,0.01
-0.3360235157124807914286180,0.9984049536280357184381273,0.01
-0.3360235157124807914286180,0.9984049536280357184381273,0.01
-0.3360235157124807914286180,0.9984049536280357184381273,0.01
-0.3360235157124807914286180,0.9984049536280357184381273,0.01
-0.3360235157124807914286180,0.9984049536280357184381273,0.01
-0.3360235157124807914286180,0.9984049536280357184381273,0.01
-0.3360235157124807914286180,0.9984049536280357184381273,0.01
-0.3360235157124807914286180,0.9984049536280357184381273,0.01
