Goal #,robust,robust,robust,robust,robust,naive,naive,naive,naive,naive,mean,mean,mean,mean,mean,
,fail rate, reached goal, tracking RMSE, path length, planning rate, fail rate, reached goal, tracking RMSE, path length, planning rate, fail rate, reached goal, tracking RMSE, path length, planning rate
0,40.0,60.0,0.657951086001276,63.996369832984335,50.0,100.0,0.0,2.0307274378306492,52.4906817597533,50.0,-,-,-,-,0,
1,33.33333333333334,55.55555555555556,2.531149855982557,77.12718581411012,50.0,70.0,20.0,1.5276280299669553,54.202991827984434,50.0,0.0,28.57142857142857,0.9108568549221648,52.917538715852906,50.0,
2,40.0,60.0,1.5945236515103216,58.843459471096274,50.0,100.0,0.0,2.769601981459881,39.84706634449326,50.0,50.0,50.0,1.6312335518976282,62.66701668161297,50.0,
